id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1744_neg_ms2_spectra_FT11234	C34H41N5O7	[M - H]-	Amino acids and Peptides	0.5899209380149841	Oligopeptides	0.6081250309944153	Cyclic peptides	0.5921403169631958	Ergopeptines	0.6509308218955994	Ergopeptines	0.6509308218955994	Lysergic acids and derivatives	0.7891491651535034	Ergoline and derivatives	0.7605776786804199	Alkaloids and derivatives	0.39484497904777527	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Indoloquinolines; Pyrroles; Oxazolidines; Alcohols and polyols; Lactams; Piperazines; Oxazolidinones; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Orthocarboxylic acid derivatives; Quinolines and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Pyrroloquinolines; Peptidomimetics; Isoindoles and derivatives; Carbonyl compounds; Hybrid peptides; Ergopeptines; Trialkylamines; Diazinanes; Benzenoids; Amines; Tertiary amines; Alkanolamines; Azolidines; Indoles; Quinoline carboxamides; Ergoline and derivatives; Lysergic acids and derivatives; Lysergamides; N-alkylpiperazines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2119_neg_ms2_spectra_FT15883	C29H38N13O18P3	[M - H]-	Carbohydrates	0.7951131463050842	Nucleosides	0.7950797080993652	Purine nucleos(t)ides	0.8215464353561401	(5'->5')-dinucleotides	0.8082196712493896					(5'->5')-dinucleotides	0.8082196712493896	Nucleosides, nucleotides, and analogues	0.9985161423683167	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Aminopyrimidines and derivatives; Purine nucleotide sugars; Pyridine nucleotides; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Purine ribonucleoside diphosphates; Secondary alcohols; Pyridinium derivatives; Imidazopyrimidines; Organic pyrophosphates; Oxolanes; Glycosyl compounds; Glycosylamines; Nicotinamides; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; (5'->5')-dinucleotides; Organic zwitterions; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2053_neg_ms2_spectra_FT15131	C39H50O20	[M + Cl]-	Carbohydrates	0.320956289768219	Apocarotenoids	0.764117419719696	Miscellaneous apocarotenoids	0.9295285940170288	Oligosaccharides	0.8898860812187195	Oligosaccharides	0.8898860812187195	Carbohydrates and carbohydrate conjugates	0.9999949932098389	Organooxygen compounds	0.9999979734420776	Organic oxygen compounds	0.9999866485595703	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2148_neg_ms2_spectra_FT16525	C46H52O24	[M + Cl]-	Shikimates and Phenylpropanoids	0.8187551498413086	Flavonoids	0.7015441656112671	Flavones	0.4863176643848419	Flavonoid O-glycosides	0.6613448858261108	Flavonoid O-glycosides	0.6613448858261108	Flavonoid glycosides	0.7728794813156128	Flavonoids	0.765016496181488	Phenylpropanoids and polyketides	0.958824098110199	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
1503_neg_ms2_spectra_FT08712	C19H31N5O8S	[M + Cl]-	Amino acids and Peptides	0.7816609144210815	Small peptides	0.8863312005996704	Tripeptides	0.8227824568748474	Gamma-glutamyl peptides	0.9534069299697876	Peptides	0.9928027987480164	Amino acids, peptides, and analogues	0.999091386795044	Carboxylic acids and derivatives	0.9990994930267334	Organic acids and derivatives	0.9999606609344482	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2023_neg_ms2_spectra_FT14671	C30H52O26	[M - H]-	Carbohydrates	0.9887102246284485	Saccharides	0.9950384497642517	Polysaccharides	0.9928703904151917	Oligosaccharides	0.9984877109527588	Oligosaccharides	0.9984877109527588	Carbohydrates and carbohydrate conjugates	0.9999994039535522	Organooxygen compounds	0.9999966621398926	Organic oxygen compounds	0.9999710321426392	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities
1654_neg_ms2_spectra_FT10276	C27H31F3N4O5	[M + Cl]-	Alkaloids	0.6876170039176941	Nicotinic acid alkaloids	0.46154099702835083	Pyridine alkaloids	0.4670022428035736	Amino acids and derivatives	0.9121316075325012	Amino acids and derivatives	0.9121316075325012	Amino acids, peptides, and analogues	0.9139424562454224	Carboxylic acids and derivatives	0.9840726256370544	Organic acids and derivatives	0.9982072114944458	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Diazines; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1592_neg_ms2_spectra_FT09617	C23H31ClN4O6S2	[M - H]-	Alkaloids	0.6587206125259399	Tryptophan alkaloids	0.6454208493232727	Carboline alkaloids	0.39914166927337646	Amino acids and derivatives	0.6947999000549316	Amino acids and derivatives	0.6947999000549316	Amino acids, peptides, and analogues	0.6933964490890503	Carboxylic acids and derivatives	0.7065089344978333	Organic acids and derivatives	0.9902025461196899	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Halobenzenes; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Sulfonyls; Organochlorides; Organosulfonamides; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Aryl halides; Aminosulfonyl compounds; N-alkylpiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities
2087_neg_ms2_spectra_FT15520	C45H36O19	[M + Cl]-	Polyketides	0.5717377066612244	Polycyclic aromatic polyketides	0.23059789836406708	Anthraquinones and anthrones	0.4660068452358246	Phenolic glycosides	0.6677821278572083	Glycosyl compounds	0.5307717323303223	Carbohydrates and carbohydrate conjugates	0.9738988876342773	Organooxygen compounds	0.9999052286148071	Organic oxygen compounds	0.9995579123497009	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Ketones; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
1565_neg_ms2_spectra_FT09235	C31H34N4O5	[M - H]-	Amino acids and Peptides	0.7182694673538208	Small peptides	0.6170746684074402	Cyclic peptides	0.5304071307182312	Peptides	0.5506644248962402	Peptides	0.5506644248962402	Amino acids, peptides, and analogues	0.9744893312454224	Carboxylic acids and derivatives	0.9961038827896118	Organic acids and derivatives	0.9998884201049805	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1896_neg_ms2_spectra_FT12700	C34H42F2N4O5S	[M + Cl]-	Alkaloids	0.5213912725448608	Tryptophan alkaloids	0.44466543197631836	Tripeptides	0.21531818807125092	Alpha amino acid amides	0.7773892283439636	Amino acids and derivatives	0.960493803024292	Amino acids, peptides, and analogues	0.9645202159881592	Carboxylic acids and derivatives	0.9990549683570862	Organic acids and derivatives	0.9999992847442627	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Carboxylic acid amides; Halogenated fatty acids; Aryl fluorides; Carboxylic acid derivatives; N-acyl amines; Fluorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Organosulfonamides; Secondary carboxylic acid amides; Carbonyl compounds; Heterocyclic fatty acids; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Aryl halides; Medium-chain fatty acids; Aminosulfonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1772_neg_ms2_spectra_FT11443	C36H32N2O7	[M + Cl]-	Alkaloids	0.5972696542739868	Tyrosine alkaloids	0.46742305159568787	Isoquinoline alkaloids	0.3943360447883606	Lignans, neolignans and related compounds	0.6289361119270325							Lignans, neolignans and related compounds	0.6289361119270325	Organic compounds; Organoheterocyclic compounds; Pyrroles; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2120_neg_ms2_spectra_FT15884	C29H38N13O18P3	[M - H]-	Carbohydrates	0.8125327229499817	Nucleosides	0.8078346252441406	Purine nucleos(t)ides	0.828602135181427	(5'->5')-dinucleotides	0.8137947916984558					(5'->5')-dinucleotides	0.8137947916984558	Nucleosides, nucleotides, and analogues	0.9985463619232178	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Aminopyrimidines and derivatives; Purine nucleotide sugars; Pyridine nucleotides; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Purine ribonucleoside diphosphates; Secondary alcohols; Pyridinium derivatives; Imidazopyrimidines; Organic pyrophosphates; Oxolanes; Glycosyl compounds; Glycosylamines; Nicotinamides; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; (5'->5')-dinucleotides; Organic zwitterions; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1865_neg_ms2_spectra_FT12249	C31H26N6O8S2	[M - H]-	Amino acids and Peptides	0.7525885701179504	Peptide alkaloids	0.521780252456665	Thiodiketopiperazine alkaloids	0.4636697769165039	Alpha amino acids and derivatives	0.7628483176231384	Amino acids and derivatives	0.9245566725730896	Amino acids, peptides, and analogues	0.9213035702705383	Carboxylic acids and derivatives	0.9211445450782776	Organic acids and derivatives	0.996085524559021	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Tertiary carboxylic acid amides; Dioxopiperazines; Thiodioxopiperazines; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; N-alkylpiperazines; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1627_neg_ms2_spectra_FT09852	C15H24N2O17P2	[M - H]-	Carbohydrates	0.9696939587593079	Aminosugars and aminoglycosides	0.9754992723464966	Aminosugars	0.9831048846244812	Pyrimidine nucleotide sugars	0.990155816078186			Pyrimidine nucleotide sugars	0.990155816078186	Pyrimidine nucleotides	0.988702654838562	Nucleosides, nucleotides, and analogues	0.9987916350364685	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Ureas; Pyrimidine nucleotide sugars; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Oxanes; Glycosyl compounds; Pyrimidine ribonucleotides; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1990_neg_ms2_spectra_FT14223	C33H40O22	[M - H]-	Shikimates and Phenylpropanoids	0.9828055500984192	Flavonoids	0.9886924028396606	Flavonols	0.9985426664352417	Flavonoid-3-O-glycosides	0.9956089854240417	Flavonoid O-glycosides	0.998857855796814	Flavonoid glycosides	0.9991059899330139	Flavonoids	0.9996020197868347	Phenylpropanoids and polyketides	0.9995200634002686	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
2149_neg_ms2_spectra_FT16528	C46H52O24	[M + Cl]-	Terpenoids	0.6223545074462891	Monoterpenoids	0.4521709084510803	Secoiridoid monoterpenoids	0.4496524930000305	Terpene glycosides	0.5020269751548767			Terpene glycosides	0.5020269751548767	Prenol lipids	0.5637573003768921	Lipids and lipid-like molecules	0.7716403007507324	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; 1-benzopyrans; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
1566_neg_ms2_spectra_FT09254	C29H53NO8	[M - H]-	Terpenoids	0.4219323694705963	Steroids	0.5175837278366089	Ecdysteroids	0.32605016231536865	Hydroxy bile acids, alcohols and derivatives	0.8849397897720337	Hydroxy bile acids, alcohols and derivatives	0.8849397897720337	Bile acids, alcohols and derivatives	0.8957412838935852	Steroids and steroid derivatives	0.7021697759628296	Lipids and lipid-like molecules	0.7522027492523193	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Monosaccharides; Secondary alcohols; 1,2-aminoalcohols; Oxanes; Hydroxy bile acids, alcohols and derivatives; O-glycosyl compounds; Polyols; Amines; Primary amines; 3-hydroxysteroids; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1713_neg_ms2_spectra_FT10864	C28H48N6O9	[M - H]-	Amino acids and Peptides	0.6655386090278625	Oligopeptides	0.6756530404090881	Cyclic peptides	0.7447613477706909	Amino acids and derivatives	0.6453165411949158	Amino acids and derivatives	0.6453165411949158	Amino acids, peptides, and analogues	0.7460781931877136	Carboxylic acids and derivatives	0.9885364770889282	Organic acids and derivatives	0.997607946395874	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1834_neg_ms2_spectra_FT11938	C23H26N6O11P2	[M + Cl]-	Carbohydrates	0.7912338972091675	Nucleosides	0.834293782711029	Purine nucleos(t)ides	0.8757064938545227	3',5'-cyclic purine nucleotides	0.9640570282936096	3',5'-cyclic purine nucleotides	0.9640570282936096	Cyclic purine nucleotides	0.9895183444023132	Purine nucleotides	0.9951706528663635	Nucleosides, nucleotides, and analogues	0.997199535369873	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Purinones; Carboxylic acid derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Cyclic purine nucleotides; Pentoses; 3',5'-cyclic purine nucleotides; 6-oxopurines; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Organic zwitterions; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1927_neg_ms2_spectra_FT13149	C32H40O18	[M - H]-	Shikimates and Phenylpropanoids	0.5896052718162537	Saccharides	0.6106827855110168	Polysaccharides	0.6839733719825745	Oligosaccharides	0.8143680095672607	Oligosaccharides	0.8143680095672607	Carbohydrates and carbohydrate conjugates	0.9997779726982117	Organooxygen compounds	0.9999741315841675	Organic oxygen compounds	0.999812662601471	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Chromones; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
2088_neg_ms2_spectra_FT15521	C45H36O19	[M + Cl]-	Shikimates and Phenylpropanoids	0.5705826878547668	Phenolic acids (C6-C1)	0.3369486629962921	Anthraquinones and anthrones	0.3515169620513916	Gallic acid and derivatives	0.5932424664497375	Hydroxybenzoic acid derivatives	0.6956750154495239	Benzoic acids and derivatives	0.7901312708854675	Benzene and substituted derivatives	0.9759591221809387	Benzenoids	0.9998212456703186	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzoic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities
